ticker,name,close,change,volume,market_cap,logo,sector,subsector,type,subtype,asset_class,turnover_proxy
FIQE3,UNIFIQUE TELECOMUNICAÇÕES S.A.,4.73,-0.84,1940000.0,1903643408.0,https://icons.brapi.dev/icons/FIQE3.svg,Communications,Telecomunicações,stock,stock,AÇÃO B3,9176200.0
GFSA3,GAFISA S.A.,0.21,-4.55,1885100.0,34620808.0,https://icons.brapi.dev/icons/GFSA3.svg,Finance,Incorporações,stock,stock,AÇÃO B3,395871.0
KEPL3,KEPLER WEBER S.A.,5.78,0.52,1822900.0,1033304462.0,https://icons.brapi.dev/icons/KEPL3.svg,Producer Manufacturing,Máq. e Equip. Industriais,stock,stock,AÇÃO B3,10536362.0
INBR32,INTER CO INC,27.38,0.51,1768919.0,11943979823.192926,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,48433002.22
IRBR3,IRB - BRASIL RESSEGUROS S.A.,52.33,5.78,1713900.0,4007200360.0,https://icons.brapi.dev/icons/IRBR3.svg,Finance,Resseguradoras,stock,stock,AÇÃO B3,89688387.0
ALUP11,ALUPAR INVESTIMENTO S/A,31.21,-1.64,1705700.0,,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,unit,AÇÃO/UNIT B3,53234897.0
MDNE3,MOURA DUBEUX ENGENHARIA S/A,23.19,-4.01,1700500.0,2509934445.0,https://icons.brapi.dev/icons/MDNE3.svg,Finance,Incorporações,stock,stock,AÇÃO B3,39434595.0
TSLA34,TSLA34,55.58,0.71,1685559.0,6982257778840.354,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Durables,,bdr,bdr,AÇÃO GLOBAL / BDR,93683369.22
JBSS32,JBS N.V.,70.88,2.47,1682588.0,74179798538.74155,https://icons.brapi.dev/icons/JBSS3.svg,Consumer Non-Durables,Carnes e Derivados,bdr,bdr,AÇÃO GLOBAL / BDR,119261837.44
SMTO3,SAO MARTINHO S.A.,14.61,-1.28,1657300.0,4807027235.0,https://icons.brapi.dev/icons/SMTO3.svg,Process Industries,Açúcar e Álcool,stock,stock,AÇÃO B3,24213153.0
FESA4,CIA FERRO LIGAS DA BAHIA - FERBASA,4.8,-3.42,1640900.0,2392411831.0,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,stock,stock,AÇÃO B3,7876320.0
SYNE3,SYN PROP E TECH S.A.,3.67,-1.61,1576600.0,569363763.0,https://icons.brapi.dev/icons/SYNE3.svg,Finance,Exploração de Imóveis,stock,stock,AÇÃO B3,5786122.0
MXRF11,MXRF11,9.34,0.54,1560415.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Logística,fund,fii,FII,14574276.1
AMBP3,AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A,0.15,0.0,1522600.0,250562815.0,https://icons.brapi.dev/icons/AMBP3.svg,Commercial Services,Água e Saneamento,stock,stock,AÇÃO B3,228390.0
SPCX34,SPCX34,48.7,-0.08,1477326.0,9685145969729.59,https://icons.brapi.dev/icons/BRAPI.svg,Communications,,bdr,bdr,AÇÃO GLOBAL / BDR,71945776.2
RIAA3,RIAA3,6.86,-3.11,1455900.0,3554606135.0,https://icons.brapi.dev/icons/GUAR3.svg,Distribution Services,Tecidos. Vestuário e Calçados,stock,stock,AÇÃO B3,9987474.0
CPTS11,CPTS11,7.44,0.13,1391783.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Outros,fund,fii,FII,10354865.520000001
MILS3,MILLS LOCAÇÃO. SERVIÇOS E LOGÍSTICA S.A,15.6,-0.26,1338900.0,3588279914.0,https://icons.brapi.dev/icons/MILS3.svg,Finance,Máq. e Equip. Industriais,stock,stock,AÇÃO B3,20886840.0
PTBL3,PBG S/A,1.44,-4.0,1325500.0,201666092.0,https://icons.brapi.dev/icons/PTBL3.svg,Producer Manufacturing,Produtos para Construção,stock,stock,AÇÃO B3,1908720.0
BMGB4,BANCO BMG S.A.,5.04,2.65,1279600.0,1147992068.0,https://icons.brapi.dev/icons/BMGB4.svg,Finance,Bancos,stock,stock,AÇÃO B3,6449184.0
SEER3,SER EDUCACIONAL S.A.,11.27,-2.42,1248100.0,1486734015.0,https://icons.brapi.dev/icons/SEER3.svg,Consumer Services,Serviços Educacionais,stock,stock,AÇÃO B3,14066087.0
NFLX34,NFLX34,8.13,0.37,1215710.0,1694158357358.2942,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,9883722.3
BRSR6,BCO ESTADO DO RIO GRANDE DO SUL S.A.,13.29,-0.23,1150800.0,6194250323.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,15294131.999999998
ITUB3,ITAU UNIBANCO HOLDING S.A.,41.89,1.21,1140000.0,438813067013.0,https://icons.brapi.dev/icons/ITUB3.svg,Finance,Bancos,stock,stock,AÇÃO B3,47754600.0
VTRU3,VITRU EDUCAÇÃO S.A,12.7,-3.5,1123500.0,1964912115.0,https://icons.brapi.dev/icons/VTRU3.svg,Commercial Services,Serviços Educacionais,stock,stock,AÇÃO B3,14268450.0
BOVX11,BOVX11,17.15,0.06,1110136.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,19038832.4
CYRE4,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,20.78,1.81,1098800.0,9109931991.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,22833064.0
POSI3,POSITIVO TECNOLOGIA S.A.,3.32,-3.21,1067700.0,479408769.0,https://icons.brapi.dev/icons/POSI3.svg,Electronic Technology,Computadores e Equipamentos,stock,stock,AÇÃO B3,3544764.0
NASD11,NASD11,21.8,0.09,1064538.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,23206928.400000002
ARML3,ARMAC LOCAÇÃO. LOGÍSTICA E SERVIÇOS S.A.,3.05,1.33,1055500.0,1042947175.9999999,https://icons.brapi.dev/icons/ARML3.svg,Finance,Máq. e Equip. Industriais,stock,stock,AÇÃO B3,3219275.0
INTB3,INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,14.11,-2.69,1040700.0,4750361160.0,https://icons.brapi.dev/icons/INTB3.svg,Technology Services,Computadores e Equipamentos,stock,stock,AÇÃO B3,14684277.0
PINE4,BCO PINE S.A.,10.39,0.58,1038200.0,2628903818.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,10786898.0
JALL3,JALLES MACHADO S.A.,1.95,-2.5,1036900.0,607083740.0,https://icons.brapi.dev/icons/JALL3.svg,Process Industries,Açucar e Alcool,stock,stock,AÇÃO B3,2021955.0
HBOR3,HELBOR EMPREENDIMENTOS S.A.,1.9,3.83,1025800.0,242830150.0,https://icons.brapi.dev/icons/HBOR3.svg,Consumer Durables,Incorporações,stock,stock,AÇÃO B3,1949020.0
CASH3,MÉLIUZ S.A.,5.46,2.06,1017300.0,556792407.0,https://icons.brapi.dev/icons/CASH3.svg,Commercial Services,Programas e Serviços,stock,stock,AÇÃO B3,5554458.0
AZEV3,AZEVEDO E TRAVASSOS S.A.,4.35,12.11,1007500.0,251905637.0,https://icons.brapi.dev/icons/AZEV3.svg,Industrial Services,Construção Pesada,stock,stock,AÇÃO B3,4382625.0
BBAS3F,BCO BRASIL S.A.,18.37,0.55,1002764.0,104139641522.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,18420774.68
GARE11,GARE11,8.13,0.12,987489.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,8028285.570000001
PRNR3,PRINER SERVIÇOS INDUSTRIAIS S.A.,16.47,-2.72,979300.0,956310646.0,https://icons.brapi.dev/icons/PRNR3.svg,Industrial Services,Serviços Diversos,stock,stock,AÇÃO B3,16129070.999999998
AMER3,AMERICANAS S.A,3.74,-0.53,962700.0,752921065.0,https://icons.brapi.dev/icons/AMER3.svg,Retail Trade,Produtos Diversos,stock,stock,AÇÃO B3,3600498.0
TFCO4,TRACK & FIELD CO S.A.,13.29,-1.63,950700.0,2029273600.0,https://icons.brapi.dev/icons/TFCO4.svg,Retail Trade,Vestuário,stock,stock,AÇÃO B3,12634803.0
JSLG3,JSL S.A.,5.05,2.64,868100.0,1400861015.0,https://icons.brapi.dev/icons/JSLG3.svg,Transportation,Transporte Rodoviário,stock,stock,AÇÃO B3,4383905.0
MTRE3,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2.9,1.05,863200.0,303573695.0,https://icons.brapi.dev/icons/MTRE3.svg,Finance,Incorporações,stock,stock,AÇÃO B3,2503280.0
GOLD11,GOLD11,23.72,1.07,835728.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,19823468.16
XPBR31,XP INC.,83.18,1.08,824973.0,42587239115.964645,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,68621254.14
BMOB3,BEMOBI MOBILE TECH S.A.,22.81,-0.31,820400.0,1911815842.0,https://icons.brapi.dev/icons/BMOB3.svg,Technology Services,Programas e Serviços,stock,stock,AÇÃO B3,18713324.0
PNVL3,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,11.25,-1.32,799300.0,1695004567.0,https://icons.brapi.dev/icons/PNVL3.svg,Retail Trade,Medicamentos e Outros Produtos,stock,stock,AÇÃO B3,8992125.0
ENJU3,ENJOEI S.A.,0.76,-3.8,788500.0,161964217.0,https://icons.brapi.dev/icons/ENJU3.svg,Retail Trade,Programas e Serviços,stock,stock,AÇÃO B3,599260.0
HBRE3,HBR REALTY EMPREENDIMENTOS IMOBILIARIOS S/A,2.22,0.91,782200.0,227015778.0,https://icons.brapi.dev/icons/HBRE3.svg,Finance,Exploração de Imóveis,stock,stock,AÇÃO B3,1736484.0000000002
SANB3,BCO SANTANDER (BRASIL) S.A.,14.94,-0.33,768200.0,111840592848.0,https://icons.brapi.dev/icons/SANB3.svg,Finance,Bancos,stock,stock,AÇÃO B3,11476908.0
SANB4,BCO SANTANDER (BRASIL) S.A.,14.95,1.29,760600.0,111840592848.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,11370970.0
MYPK3,IOCHPE MAXION S.A.,8.95,-2.4,755000.0,1397230768.0,https://icons.brapi.dev/icons/MYPK3.svg,Producer Manufacturing,Automóveis e Motocicletas,stock,stock,AÇÃO B3,6757249.999999999
RANI3,IRANI PAPEL E EMBALAGEM S.A.,7.73,-1.53,741400.0,1790782067.0,https://icons.brapi.dev/icons/RANI3.svg,Process Industries,Embalagens,stock,stock,AÇÃO B3,5731022.0
OPCT3,OCEANPACT SERVICOS MARITIMOS S.A.,9.68,-2.81,730800.0,1972330315.0,https://icons.brapi.dev/icons/OPCT3.svg,Commercial Services,Equipamentos e Serviços,stock,stock,AÇÃO B3,7074144.0
AZTE3,AZEVEDO & TRAVASSOS ENERGIA S.A.,1.4,6.87,720000.0,52415084.0,https://icons.brapi.dev/icons/BRAPI.svg,Energy Minerals,,stock,stock,AÇÃO B3,1007999.9999999999
AURA33,AURA MINERALS INC.,132.8,3.72,711754.0,32613748122.724907,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,bdr,bdr,AÇÃO GLOBAL / BDR,94520931.2
ONCO11,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS  S.A.,0.11,22.22,707900.0,795463106.0,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,stock,stock,AÇÃO B3,77869.0
DIVO11,DIVO11,120.0,-0.15,701786.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,84214320.0
ALLD3,ALLIED TECNOLOGIA S.A.,5.3,1.34,672100.0,501878857.0,https://icons.brapi.dev/icons/ALLD3.svg,Technology Services,Eletrodomésticos,stock,stock,AÇÃO B3,3562130.0
SNEL11,SNEL11,8.37,0.24,617850.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Outros,fund,fii,FII,5171404.499999999
KNSC11,KNSC11,8.92,-0.34,616706.0,,https://icons.brapi.dev/icons/KNSC11.svg,Miscellaneous,Multicategoria,fund,fii,FII,5501017.52
VGIR11,VGIR11,9.17,-1.71,614096.0,,https://icons.brapi.dev/icons/VGIR11.svg,Miscellaneous,Multicategoria,fund,fii,FII,5631260.32
MEAL3,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,0.64,12.28,612100.0,162877515.0,https://icons.brapi.dev/icons/MEAL3.svg,Consumer Services,Restaurante e Similares,stock,stock,AÇÃO B3,391744.0
BBOV11,BBOV11,87.8,0.01,605928.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,53200478.4
DOLA11,DOLA11,10.43,1.46,595986.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,6216133.9799999995
BOVV11,BOVV11,172.1,-0.28,593280.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,102103488.0
CAML3,CAMIL ALIMENTOS S.A.,4.65,0.65,564100.0,1580102279.0,https://icons.brapi.dev/icons/CAML3.svg,Process Industries,Alimentos Diversos,stock,stock,AÇÃO B3,2623065.0
BRBI11,BRBI BR PARTNERS S.A.,12.1,-0.82,554300.0,,https://icons.brapi.dev/icons/BRBI11.svg,Finance,Bancos,stock,unit,AÇÃO/UNIT B3,6707030.0
TRIS3,TRISUL S.A.,4.25,1.92,543300.0,973765837.0,https://icons.brapi.dev/icons/TRIS3.svg,Consumer Durables,Incorporações,stock,stock,AÇÃO B3,2309025.0
TRXF11,TRXF11,79.22,0.39,535530.0,,https://icons.brapi.dev/icons/TRXF11.svg,Miscellaneous,Multicategoria,fund,fii,FII,42424686.6
MELK3,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,2.76,-0.72,520400.0,557346726.0,https://icons.brapi.dev/icons/MELK3.svg,Industrial Services,Incorporações,stock,stock,AÇÃO B3,1436304.0
BTHF11,BTHF11,8.52,-0.81,520126.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fii,FII,4431473.52
ABCB4,BCO ABC BRASIL S.A.,22.63,-0.4,515900.0,5900073293.0,https://icons.brapi.dev/icons/ABCB4.svg,Finance,Bancos,stock,stock,AÇÃO B3,11674817.0
SOJA3,BOA SAFRA SEMENTES S.A.,5.03,-0.4,505100.0,716608635.0,https://icons.brapi.dev/icons/SOJA3.svg,Process Industries,Agricultura,stock,stock,AÇÃO B3,2540653.0
VGHF11,VGHF11,5.03,0.4,500747.0,,https://icons.brapi.dev/icons/VGHF11.svg,,Outros,fund,fii,FII,2518757.41
USIM3,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,5.59,-2.78,491500.0,7456178047.0,https://icons.brapi.dev/icons/USIM3.svg,Non-Energy Minerals,Siderurgia,stock,stock,AÇÃO B3,2747485.0
AMZO34,AMZO34,68.76,-0.22,489095.0,14871427995969.84,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,33630172.2
MELI34,MELI34,79.55,0.67,480112.0,481988689672.38684,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,38192909.6
OIBR3,OI S.A.,0.11,0.0,478900.0,36211127.0,https://icons.brapi.dev/icons/OIBR3.svg,Communications,Telecomunicações,stock,stock,AÇÃO B3,52679.0
TAEE4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,12.68,-0.94,468400.0,13163302969.0,https://icons.brapi.dev/icons/BRAPI.svg,Industrial Services,,stock,stock,AÇÃO B3,5939312.0
SHUL4,SCHULZ S.A.,4.3,2.38,466500.0,4918683294.0,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,stock,stock,AÇÃO B3,2005950.0
LOGG3,LOG COMMERCIAL PROPERTIES,23.49,-2.37,458500.0,2087088390.9999998,https://icons.brapi.dev/icons/LOGG3.svg,Industrial Services,Exploração de Imóveis,stock,stock,AÇÃO B3,10770165.0
JSAF11,JSAF11,6.68,-1.33,458387.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,3062025.1599999997
DOTZ3,DOTZ S.A.,7.3,21.26,431500.0,80198305.0,https://icons.brapi.dev/icons/DOTZ3.svg,Technology Services,Programas de Fidelização,stock,stock,AÇÃO B3,3149950.0
LAVV3,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,9.45,-1.46,429600.0,1858272223.0,https://icons.brapi.dev/icons/LAVV3.svg,Finance,Incorporações,stock,stock,AÇÃO B3,4059719.9999999995
CSED3,CRUZEIRO DO SUL EDUCACIONAL S.A.,4.15,3.75,411100.0,1458170288.0,https://icons.brapi.dev/icons/CSED3.svg,Consumer Services,Serviços Educacionais,stock,stock,AÇÃO B3,1706065.0000000002
WIZC3,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,7.44,-1.46,410200.0,1207300052.0,https://icons.brapi.dev/icons/WIZC3.svg,Finance,Corretoras de Seguros e Resseguros,stock,stock,AÇÃO B3,3051888.0
MATD3,HOSPITAL MATER DEI S/A,4.84,-1.43,405500.0,1637724545.0,https://icons.brapi.dev/icons/MATD3.svg,Health Services,Serv.Méd.Hospit..Análises e Diagnósticos,stock,stock,AÇÃO B3,1962620.0
LEVE3,MAHLE-METAL LEVE S.A.,32.87,-3.32,390600.0,4608326050.0,https://icons.brapi.dev/icons/LEVE3.svg,Producer Manufacturing,Automóveis e Motocicletas,stock,stock,AÇÃO B3,12839021.999999998
TUPY3,TUPY S.A.,15.06,-0.59,389700.0,2006623876.0,https://icons.brapi.dev/icons/TUPY3.svg,Producer Manufacturing,Material Rodoviário,stock,stock,AÇÃO B3,5868882.0
VVEO3,CM HOSPITALAR S.A.,0.6,-4.76,372500.0,198959240.0,https://icons.brapi.dev/icons/VVEO3.svg,Distribution Services,Medicamentos e Outros Produtos,stock,stock,AÇÃO B3,223500.0
HFOF11,HFOF11,6.07,-0.16,368130.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,2234549.1
KLBN3,KLABIN S.A.,3.58,0.0,365900.0,21058320198.0,https://icons.brapi.dev/icons/KLBN3.svg,Non-Energy Minerals,Papel e Celulose,stock,stock,AÇÃO B3,1309922.0
DESK3,DESKTOP S.A.,18.93,0.32,347200.0,2193019405.0,https://icons.brapi.dev/icons/DESK3.svg,Communications,Telecomunicações,stock,stock,AÇÃO B3,6572496.0
TASA4,TAURUS ARMAS S.A.,4.91,2.72,343000.0,679127174.0,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,stock,stock,AÇÃO B3,1684130.0
RNEW3,RENOVA ENERGIA S.A.,0.75,-9.64,342300.0,308438384.0,https://icons.brapi.dev/icons/RNEW3.svg,Utilities,Energia Elétrica,stock,stock,AÇÃO B3,256725.0
PAGS34,PAGS34,9.18,0.55,318729.0,12728538034.321375,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,2925932.2199999997
MSFT34,MSFT34,107.81,0.02,307388.0,19186713674758.19,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,33139500.28
BABA34,BABA34,22.9,0.66,291987.0,1548563298152.1487,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,6686502.3
ALZR11,ALZR11,9.82,-0.3,288291.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,2831017.62
CMIG4F,CIA ENERGETICA DE MINAS GERAIS - CEMIG,10.24,-0.78,284453.0,33621301641.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,2912798.72
TAEE3,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,12.44,-1.58,283300.0,13163302969.0,https://icons.brapi.dev/icons/TAEE3.svg,Industrial Services,Energia Elétrica,stock,stock,AÇÃO B3,3524252.0
STOC34,STOC34,50.47,-5.22,281781.0,12939285756.630264,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,14221487.07
AAPL34,AAPL34,79.64,0.44,280664.0,23167027737535.1,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,22352080.96
SEQL3,SEQUOIA LOGISTICA E TRANSPORTES S.A,0.07,0.0,279100.0,441912360.0,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,stock,stock,AÇÃO B3,19537.000000000004
BLAU3,BLAU FARMACÊUTICA S.A.,9.02,0.45,278200.0,2094244800.0,https://icons.brapi.dev/icons/BLAU3.svg,Health Technology,Medicamentos e Outros Produtos,stock,stock,AÇÃO B3,2509364.0
FRAS3,FRASLE MOBILITY S.A.,21.6,-0.74,269400.0,6034811470.0,https://icons.brapi.dev/icons/FRAS3.svg,Producer Manufacturing,Material Rodoviário,stock,stock,AÇÃO B3,5819040.0
MCRE11,MCRE11,8.58,-0.23,262812.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,2254926.96
VITT3,VITTIA S.A.,3.03,0.66,258000.0,474345842.0,https://icons.brapi.dev/icons/VITT3.svg,Process Industries,Fertilizantes e Defensivos,stock,stock,AÇÃO B3,781740.0
AVGO34,AVGO34,29.17,-4.83,253146.0,10337036625522.621,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,7384268.82
KNCR11,KNCR11,105.53,-0.29,253122.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,26711964.66
RBRX11,RBRX11,7.32,-0.81,252703.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,1849785.96
SPXR11,SPXR11,76.08,-0.14,252000.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,19172160.0
ITSA4F,ITAUSA S.A.,12.49,0.24,240500.0,140318638863.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,3003845.0
AGRO3,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,18.2,0.94,239300.0,1786994234.0,https://icons.brapi.dev/icons/AGRO3.svg,Finance,Agricultura,stock,stock,AÇÃO B3,4355260.0
ALPK3,ALLPARK EMPREENDIMENTOS PARTICIPACOES SERVICOS S.A,4.0,-0.99,238500.0,885995183.0,https://icons.brapi.dev/icons/ALPK3.svg,Consumer Services,Serviços Diversos,stock,stock,AÇÃO B3,954000.0
RAPT3,RANDONCORP S.A.,7.22,0.84,227000.0,1884283017.0,https://icons.brapi.dev/icons/RAPT3.svg,Producer Manufacturing,Material Rodoviário,stock,stock,AÇÃO B3,1638940.0
VLID3,VALID SOLUÇÕES S.A.,16.59,0.0,225200.0,1303026978.0,https://icons.brapi.dev/icons/VLID3.svg,Commercial Services,Serviços Diversos,stock,stock,AÇÃO B3,3736068.0
RURA11,RURA11,8.05,0.5,221469.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,fi-agro,FIAGRO,1782825.4500000002
AZUL3,AZUL S.A.,21.1,-2.68,221200.0,7990335869.0,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,stock,stock,AÇÃO B3,4667320.0
XINA11,XINA11,7.4,1.37,214167.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,1584835.8
XPML11,XPML11,101.25,-1.43,212604.0,,https://icons.brapi.dev/icons/BRAPI.svg,Finance,Shoppings,fund,fii,FII,21526155.0
BTCI11,BTCI11,9.0,0.22,210004.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,fii,FII,1890036.0
HGBS11,HGBS11,18.5,-0.86,206864.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Shoppings,fund,fii,FII,3826984.0
SNAG11,SNAG11,9.92,1.22,202253.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fi-agro,FIAGRO,2006349.76
VGIA11,VGIA11,8.25,-0.36,197510.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Outros,fund,fi-agro,FIAGRO,1629457.5
PFRM3,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,7.18,0.14,197500.0,879119239.0,https://icons.brapi.dev/icons/PFRM3.svg,Distribution Services,Medicamentos e Outros Produtos,stock,stock,AÇÃO B3,1418050.0
OBTC3,ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO,6.3,1.94,189300.0,959370194.0,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,stock,stock,AÇÃO B3,1192590.0
SAPR3,CIA SANEAMENTO DO PARANA - SANEPAR,7.23,6.32,187300.0,9722089088.0,https://icons.brapi.dev/icons/SAPR3.svg,Utilities,Água e Saneamento,stock,stock,AÇÃO B3,1354179.0
MIDW11,MIDW11,11.0,0.0,181818.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,1999998.0
IVVB11,IVVB11,458.1,0.24,178692.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,81858805.2
GOGL34,GOGL34,150.62,0.39,178209.0,21958436689053.562,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,26841839.580000002
RZAG11,RZAG11,8.12,0.12,171918.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Títulos e Val. Mob.,fund,fi-agro,FIAGRO,1395974.16
M1TA34,M1TA34,109.65,-0.33,168995.0,7881901455501.82,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,18530301.75
BBIG11,BBIG11,4.87,-2.01,168060.0,,https://icons.brapi.dev/icons/BBIG11.svg,,Shoppings,fund,fii,FII,818452.2000000001
TGMA3,TEGMA GESTAO LOGISTICA S.A.,33.24,-0.48,167000.0,2202321774.0,https://icons.brapi.dev/icons/TGMA3.svg,Transportation,Transporte Rodoviário,stock,stock,AÇÃO B3,5551080.0
ITLC34,ITLC34,89.53,-1.44,166582.0,2742592967685.907,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,14914086.46
EUCA4,EUCATEX S.A. INDUSTRIA E COMERCIO,20.39,1.44,164800.0,1895283890.0,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,stock,stock,AÇÃO B3,3360272.0
UNIP6,UNIPAR CARBOCLORO S.A.,57.71,0.05,164600.0,6443162193.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,9499066.0
BRST3,BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.,2.74,-2.14,162300.0,1226421085.0,https://icons.brapi.dev/icons/BRST3.svg,Communications,Telecomunicações,stock,stock,AÇÃO B3,444702.00000000006
VSTE3,VESTE S.A. ESTILO,2.51,-5.28,157600.0,302984706.0,https://icons.brapi.dev/icons/VSTE3.svg,Consumer Non-Durables,Tecidos. Vestuário e Calçados,stock,stock,AÇÃO B3,395575.99999999994
